"K","exclus","semcoh","heldout","residual","bound","lbound","em.its","engine","noise","mean_word_error","uniq","highest_heldout_k"
6,9.16493154654135,-66.8320048794655,-7.65646925792925,1.79669876277549,-99549.0259937026,-99542.4467424906,500,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
7,9.26276275158616,-71.1950375513482,-7.79083108049565,1.71054645710832,-98796.9427469411,-98788.41758558,500,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
8,9.24238505053033,-81.3706637163915,-7.79244595671176,1.71420010411636,-98138.7887127906,-98128.1841098879,500,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
9,9.36858470196835,-67.1817458591137,-8.03215546208974,1.95111035894919,-96530.5335306493,-96517.7317031692,447,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
10,9.40652981508786,-71.1409543814917,-8.02193632858781,1.81029327801139,-95860.5855313565,-95845.4811187834,465,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
11,9.48196946420608,-83.244575349631,-8.14599770375247,1.75805323620305,-95237.6220440138,-95220.1197361679,454,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
12,9.42275892936417,-81.1838728136681,-8.12253599054017,1.82472751630515,-94356.484632784,-94336.4974182883,392,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
13,9.47039568743791,-86.3575781678179,-8.03591553201046,1.88552153110721,-94606.0229830589,-94583.4708192058,289,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
14,9.44776356816494,-81.801634969675,-8.26496131546047,2.02075785731544,-93257.4172664033,-93232.2260452206,230,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
15,9.53159958480002,-83.7175236828667,-8.27661773003964,2.05757295139053,-92485.995688299,-92458.0964169152,260,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
16,9.43591170710252,-97.8969409939207,-8.70791038639373,2.07346302720826,-92697.1280691136,-92666.4562090075,120,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
17,9.41082025061783,-101.711956387453,-8.73815435029711,2.28206019913112,-92033.0291241307,-91999.5240506806,90,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
18,9.40201937417758,-98.6945418168146,-8.69041217893365,2.34071123400383,-92313.0609709331,-92276.6655257251,76,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
19,9.46666518238814,-99.5761555356049,-8.90911147636072,2.59760745246978,-91712.7994147196,-91673.4595305324,99,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
20,9.45823529638023,-106.74984324104,-8.60490923089131,2.71854142994532,-91314.4630065089,-91272.1273900482,55,"dai","bin + blur + ink",57.9729192546584,"dai bin + blur + ink",6
6,9.10006469153609,-67.1403820721258,-7.4572261283684,1.45302244124425,-250396.137927042,-250389.55867583,105,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
7,9.32062268268868,-68.2406029655877,-7.4320432137902,1.45098581154166,-247094.149824869,-247085.624663508,79,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
8,9.32471015831559,-70.9704064168296,-7.56384702150207,1.43024098143004,-245394.947776907,-245384.343174004,99,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
9,9.42262964395423,-66.1300621968268,-7.52817748299965,1.52304955170313,-243865.198010748,-243852.396183268,186,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
10,9.42489907955111,-76.4956223274474,-7.5272339407641,1.4579988011407,-242833.567134562,-242818.462721989,179,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
11,9.50412896952555,-74.6002936224112,-7.48291381605637,1.44005032952716,-240015.357344825,-239997.855036979,126,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
12,9.53060842223836,-68.0203604605727,-7.52212052995598,1.48005683808991,-239064.892827898,-239044.905613403,130,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
13,9.5313695723395,-65.3436264791739,-7.59227968352692,1.49206917237699,-237625.254421461,-237602.702257608,149,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
14,9.52685720434176,-70.2239852126784,-7.74867657638639,1.48808081221871,-236925.010583833,-236899.819362651,203,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
15,9.49687419142682,-76.7084453663361,-7.66807758763382,1.54628443548116,-236335.654824336,-236307.755552952,136,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
16,9.478782131878,-80.7719304602782,-7.7306093037017,1.56441136284016,-235528.82978443,-235498.157924324,112,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
17,9.51447819692927,-83.1928269643489,-7.78386105663801,1.59319521011034,-234830.102333726,-234796.597260276,112,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
18,9.52470791223737,-83.198778828033,-7.84633414938309,1.5939629101932,-234241.911466492,-234205.516021284,94,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
19,9.5493810349689,-80.2415944072813,-7.70421787020104,1.68053093411035,-233117.518592528,-233078.178708341,153,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
20,9.54593012997949,-92.4341361781563,-7.93897376076853,1.69630145109059,-232917.47570442,-232875.140087959,87,"dai","bin + weak + snp",1.90313664596273,"dai bin + weak + snp",7
6,9.16943999109948,-65.9616439613942,-7.28083321741083,1.5670166948961,-246247.766911486,-246241.187660274,163,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
7,9.28458238793288,-66.6164652399143,-7.34966319528709,1.51245199409456,-243467.265944371,-243458.74078301,229,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
8,9.29962714725143,-68.1957999743146,-7.38241686110615,1.44447013842052,-241672.822616882,-241662.218013979,181,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
9,9.37101441290766,-63.0225075316347,-7.3764031185223,1.4564034982008,-239487.460872865,-239474.659045385,189,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
10,9.40725442430303,-63.9681874909752,-7.38307784736748,1.44486706008491,-238276.108298633,-238261.00388606,167,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
11,9.45601438385954,-65.6619411619646,-7.5451023425544,1.46034063732067,-237782.19979797,-237764.697490124,121,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
12,9.47311014788599,-74.2648496788287,-7.5918486367366,1.44455379206407,-236688.196647505,-236668.20943301,110,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
13,9.52890683656784,-75.5502270131942,-7.64739585870042,1.47244964049072,-235255.792954438,-235233.240790585,167,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
14,9.54062530398784,-75.7322144622166,-7.58388947038523,1.4703039072667,-234155.348847756,-234130.157626573,96,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
15,9.50724957405923,-79.5156939096463,-7.59252699434441,1.47753996280085,-233452.530153427,-233424.630882043,73,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
16,9.46917907384356,-80.9050366425903,-7.61790476228968,1.51317403460328,-231966.782251862,-231936.110391756,135,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
17,9.48728724948629,-83.8651336492465,-7.66207987956845,1.52087561043169,-231653.388174131,-231619.883100681,81,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
18,9.52321984108041,-85.3689677944806,-7.66664685601014,1.55969299701686,-230072.56099625,-230036.165551042,80,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
19,9.56310679709829,-84.1438659407067,-7.68425841940349,1.64627553483642,-228313.41371527,-228274.073831083,159,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
20,9.54896018822388,-84.7791351412457,-7.68939387246318,1.65227092903048,-227944.537802227,-227902.202185766,102,"dai","bin + weak + wm",2.66319875776398,"dai bin + weak + wm",6
6,9.26520483431215,-67.9767026447529,-7.52352813073262,1.54573315653139,-248053.989671773,-248047.410420561,113,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
7,9.26013179647721,-75.140130501169,-7.67733812062436,1.45612300651197,-245737.207579685,-245728.682418324,157,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
8,9.31217136561449,-66.4510196543206,-7.64244466630005,1.48764537671069,-243403.88745862,-243393.282855717,166,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
9,9.37186469183366,-62.8882547404734,-7.7055522861268,1.41045373244394,-239236.799915871,-239223.998088391,104,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
10,9.4309705919643,-60.7765681613407,-7.71845102796073,1.4314254498237,-237957.417111986,-237942.312699413,102,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
11,9.40181364637669,-65.5001117700406,-7.71057057307927,1.43766519512124,-236744.338845857,-236726.836538012,138,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
12,9.45841590499989,-71.9038846656953,-7.75891047102904,1.46540371706862,-235253.123314967,-235233.136100471,141,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
13,9.44613698814073,-73.384194872591,-7.64544758372567,1.48404546862456,-234455.880777691,-234433.328613837,153,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
14,9.43737942184818,-72.6447274141199,-7.76556880961075,1.49262907735154,-234395.194113822,-234370.002892639,102,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
15,9.45645214035823,-76.3747780496521,-7.82117759848965,1.51965416089152,-232877.135774359,-232849.236502975,146,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
16,9.50529675299539,-73.8465930368921,-7.83989487731335,1.54081513700222,-231569.487720864,-231538.815860758,146,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
17,9.54483700698579,-74.4491082802978,-7.90623648633775,1.57059559699711,-230721.39596317,-230687.89088972,185,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
18,9.51072456651895,-75.2181729077522,-7.97471849989021,1.58353433471136,-230440.762911962,-230404.367466754,77,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
19,9.53716371675959,-82.9841545514759,-8.04657292961835,1.63205001877972,-229445.558010928,-229406.218126741,82,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
20,9.54408635943525,-83.1834293892994,-7.96161422932701,1.67921335463873,-228779.621271044,-228737.285654584,64,"dai","bin + weak + scrib",2.64829192546584,"dai bin + weak + scrib",6
6,9.18867670155882,-60.2200881398568,-7.24676530591093,1.55946388512564,-220115.78125304,-220109.202001828,97,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
7,9.32266751731592,-70.5418191836235,-7.26778781600967,1.53496735547906,-217601.393593581,-217592.86843222,148,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
8,9.40267356745436,-69.0153381177857,-7.29692336633474,1.51020489418893,-215386.35745654,-215375.752853638,124,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
9,9.3545646511951,-71.2869588918658,-7.29970516907201,1.48329461632948,-214710.750928032,-214697.949100552,221,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
10,9.46111874241762,-68.9385084634721,-7.30205477459265,1.42394303178159,-212293.554280036,-212278.449867463,152,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
11,9.49881847004947,-64.9178235257856,-7.32582993505798,1.42150438491207,-211746.859254437,-211729.356946591,136,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
12,9.49727510898511,-74.21857333904,-7.3893486630683,1.42602564108601,-210471.230701669,-210451.243487173,140,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
13,9.51063743284996,-60.2393126447662,-7.39868900994115,1.46639821261483,-208774.995682719,-208752.443518866,236,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
14,9.50849446792865,-60.7374867275467,-7.36226126869039,1.48814535886461,-208096.454555342,-208071.26333416,202,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
15,9.54621010482869,-74.6537369257958,-7.47149435522171,1.50029593926427,-207457.985478367,-207430.086206983,216,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
16,9.52734796846451,-71.871732266454,-7.52658763602433,1.52514737521798,-206223.493324567,-206192.82146446,205,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
17,9.5068373502496,-78.736097789208,-7.65548913979055,1.54245886093534,-205947.219379108,-205913.714305658,146,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
18,9.51129060872312,-78.428452008464,-7.62339308282474,1.5937300582688,-205552.997034855,-205516.601589647,74,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
19,9.5166263985607,-75.2854987861575,-7.5135398297091,1.61366931907226,-204614.038278721,-204574.698394534,80,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
20,9.53784657277964,-80.3689375767328,-7.46203007135023,1.6614421255292,-204136.484019755,-204094.148403295,46,"dai","bin + weak + ink",13.6503416149068,"dai bin + weak + ink",6
6,9.15470529767846,-89.2581107303985,-7.36429965185668,1.60256733738743,-252018.741620444,-252012.162369232,81,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
7,9.2867459884345,-67.0467625180902,-7.3079859016453,1.46540227240796,-244726.772937583,-244718.247776222,217,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
8,9.27373824540882,-66.9455278268164,-7.34743290134271,1.51323776658875,-244406.641959207,-244396.037356305,187,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
9,9.40312540251592,-69.9986100472011,-7.31914916890876,1.46368143005986,-240555.797889012,-240542.996061532,193,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
10,9.44449668827718,-62.5272606841396,-7.43998217530738,1.49410583395391,-239059.355119239,-239044.250706666,173,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
11,9.4538802848348,-64.8374036778255,-7.44272717523458,1.4840654174411,-238108.085978807,-238090.583670961,154,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
12,9.41622787330228,-73.4117918569026,-7.42657793707746,1.46829814573554,-236926.10744252,-236906.120228024,140,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
13,9.47516885834722,-71.8256288929355,-7.51286181492342,1.45239561940241,-236285.190421997,-236262.638258144,150,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
14,9.43296801138964,-72.1492385647681,-7.39500873031515,1.48443395861098,-235830.29815683,-235805.106935648,129,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
15,9.54181938482003,-72.0757749992155,-7.49905780845908,1.49671406631518,-234630.812747615,-234602.913476231,135,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
16,9.5426320640583,-68.793222174767,-7.48916789276627,1.59567078177233,-232947.114267424,-232916.442407317,186,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
17,9.49206353166475,-85.8699220488077,-7.45958916338128,1.55758359626431,-234024.747204724,-233991.242131273,69,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
18,9.53252962377702,-83.0353657607238,-7.59061183924475,1.62041724529491,-231756.71576857,-231720.320323362,76,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
19,9.55713793542289,-77.8291663017653,-7.46348332865899,1.68014836076905,-230068.637095907,-230029.29721172,143,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
20,9.5649104762046,-84.0931743997189,-7.51530327740445,1.6998909453465,-229488.680932347,-229446.345315886,77,"dai","bin + snp + wm",1.71754658385093,"dai bin + snp + wm",7
6,9.15525555695886,-64.4973088020618,-7.35422059087017,1.4935565863819,-250575.454333924,-250568.875082712,90,"dai","bin + snp + scrib",2.50496894409938,"dai bin + snp + scrib",9
7,9.27535960114196,-62.5331831386426,-7.30392423257983,1.49238664084692,-245932.976713652,-245924.451552291,186,"dai","bin + snp + scrib",2.50496894409938,"dai bin + snp + scrib",9
8,9.40790495271105,-61.5529443326763,-7.34874144368256,1.47116861026771,-244289.872933962,-244279.268331059,132,"dai","bin + snp + scrib",2.50496894409938,"dai bin + snp + scrib",9
9,9.4615751090716,-59.3451727622017,-7.22690627455535,1.4908566626001,-241658.236467441,-241645.434639961,181,"dai","bin + snp + scrib",2.50496894409938,"dai bin + snp + scrib",9
10,9.43397001430332,-61.2824625642109,-7.28216481485617,1.43582318307958,-241048.078837448,-241032.974424875,158,"dai","bin + snp + scrib",2.50496894409938,"dai bin + snp + scrib",9
11,9.45824096399066,-65.8314292679549,-7.27109550961665,1.46086574382256,-240610.733921575,-240593.231613729,92,"dai","bin + snp + scrib",2.50496894409938,"dai bin + snp + scrib",9
